timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore,symbol,sma_7,sma_25,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_position,tr,atr,atr_percent,volume_sma,volume_ratio,price_change,price_range,volatility,resistance_20,support_20,dist_to_resistance,dist_to_support,momentum_1d,momentum_5d,momentum_20d,target_return,target_direction
2022-02-13,95.98,97.36,91.35,92.85,1216083.38,1644796799999,115326539.3591,209303,631473.42,59929161.7421,0,SOL,105.20571428571428,102.9748,103.23983603852203,103.56836601481349,49.66877446552242,-0.3285299762914633,1.1651358287623705,-1.4936658050538338,102.4155,121.3807540743662,83.4502459256338,0.24781513702658714,6.010000000000005,10.039285714285715,10.812370182321718,2860873.8895,0.42507409517884653,-0.032409337223843315,0.06472805600430809,1.0252977787366977,121.93,85.71,0.31319332256327426,0.07689822294022618,-0.032409337223843315,-0.18157778757161758,0.01000761448928511,-0.08671341925701281,0
2022-02-14,92.85,97.99,90.72,96.37,1792721.3,1644883199999,169748618.5019,307476,917531.49,86918621.9431,0,SOL,102.17999999999999,101.72800000000001,102.16902600977255,102.95179179544222,47.55255726388454,-0.7827657856696675,0.7743745022335943,-1.5571402879032616,102.50050000000002,121.33437147500065,83.66662852499938,0.33724801328984844,7.269999999999996,9.685714285714285,10.050549222490696,2776374.3885000004,0.6457058916209635,0.03791060850834693,0.0754384144443291,1.0301163676918463,121.93,85.71,0.2652277679775864,0.1106153367230467,0.03791060850834693,-0.1541297287808303,0.017957114186120338,0.03593167092087168,1
2022-02-15,96.39,105.77,96.38,105.52,2362223.45,1644969599999,240632353.7154,372791,1215093.32,123809188.4814,0,SOL,101.04714285714284,101.45800000000001,102.69029094315515,103.16925267597134,46.391917896087236,-0.47896173281618815,0.523099710055473,-1.002061442871661,103.17050000000002,121.3929817479023,84.94801825209774,0.5644670696479211,9.399999999999991,9.31142857142857,8.824325787934582,2669418.5265,0.8849206022021665,0.09494656013282143,0.08898786959818045,1.093409853381176,121.93,85.71,0.15551554207733143,0.1877369219105383,0.09494656013282143,-0.006122256758029576,0.1454624402952669,0.08917878528656975,1
2022-02-16,105.52,105.6,98.27,101.86,2123159.11,1645055999999,215708905.3656,326351,1074793.49,109218196.3038,0,SOL,99.32285714285715,101.7508,102.56135449436485,103.0595556000515,49.98272287491361,-0.4982011056866469,0.31844368458171307,-0.81664479026836,103.78799999999998,120.86221275059647,86.7137872494035,0.44354058871813495,7.329999999999998,8.737857142857141,8.578300748927099,2599075.594,0.8168900954252121,-0.03468536770280517,0.07196151580600824,1.0978320985618277,121.93,87.21,0.19703514627920682,0.14382485764775188,-0.03468536770280517,0.05521599502745267,0.13797341079209025,0.04073002448252838,1
2022-02-17,101.85,102.82,92.33,93.52,2001081.3,1645142399999,194565671.9256,307937,965733.26,93944705.8172,0,SOL,97.51571428571427,101.50039999999998,101.15934161768423,102.26796208360064,43.76039933444259,-1.1086204659164025,0.03258851503231265,-1.1412089809487151,103.897,120.66164337134617,87.13235662865384,0.19050937230981618,10.489999999999995,8.834999999999999,9.447177074422584,2566763.8005000004,0.7796125610039356,-0.08187708619674061,0.11216852010265178,1.1608250550001975,121.93,89.18,0.3037852865697178,0.0464071856287424,-0.08187708619674061,-0.0254272613588995,0.023866871031311465,-0.015448668784923791,0
2022-02-18,93.55,96.37,89.31,89.86,2010076.65,1645228799999,186100175.1081,299519,969097.49,89702125.8502,0,SOL,96.56285714285714,101.41760000000001,99.40932611105157,101.2474366896628,30.6856754921928,-1.8381105786112357,-0.3420150404365705,-1.4960955381746652,103.5835,121.17385893233623,85.99314106766377,0.10991415659028451,7.060000000000002,8.444285714285714,9.3971574830689,2564723.045,0.783740238119941,-0.039136013686911886,0.0785666592477187,1.1516578254568863,121.93,89.18,0.35688849321166266,0.007567326953037977,-0.039136013686911886,-0.03220247711362412,-0.0652241755955476,0.006062610229276899,1
2022-02-19,89.86,92.75,88.6,91.27,1285578.14,1645315199999,116505357.5701,205722,635054.2,57583342.8636,0,SOL,95.89285714285714,101.2816,98.15002535580109,100.43346923646443,31.013513513513516,-2.2834438806633415,-0.7306857292881853,-1.5527581513751563,103.4825,121.3428387425883,85.6221612574117,0.1581111876988346,4.150000000000006,8.142142857142856,8.920941007059117,2566100.0765,0.500985192188392,0.015691075005564104,0.04546948614002417,1.1468221888297392,121.93,88.6,0.3359263723019614,0.029253862167196252,0.015691075005564104,-0.05292103351665467,-0.021652910279772897,0.09353905496624892,1
2022-02-20,91.27,94.5,85.56,90.72,2559473.54,1645401599999,229568085.4621,403374,1258935.71,113062278.7783,0,SOL,95.58857142857143,101.22560000000001,97.00146767407094,99.64694073277668,28.907591892820335,-2.645473058705747,-1.11394684591203,-1.5315262127937168,103.04400000000001,121.72867584891287,84.35932415108715,0.17021103016039035,8.939999999999998,8.425714285714285,9.287603930461072,2573368.676,0.9946004099103288,-0.006026076476388753,0.09854497354497352,1.1080039511336723,121.93,85.56,0.34402557319224,0.05687830687830684,-0.006026076476388753,-0.14025777103866566,-0.08814956277012764,-0.039592498263486986,0
2022-02-21,90.7,96.14,82.62,82.96,4063082.8,1645487999999,365437826.7867,573189,2026196.08,182268037.278,0,SOL,93.67285714285715,100.96359999999999,94.83249036808553,98.30500736015884,22.853555171872557,-3.4725169920733094,-1.5859600490544254,-1.886556943018884,101.691,122.08912468160533,81.29287531839468,0.04086465563936619,13.519999999999996,8.73142857142857,10.524865683978508,2566997.4335000003,1.5828152950118637,-0.08553791887125228,0.16297010607521695,1.0467169662846754,121.93,82.62,0.469744455159113,0.004098360655737575,-0.08553791887125228,-0.1855487924602396,-0.24595528085802587,0.021160893722662166,1
2022-02-22,82.95,87.56,81.06,86.38,2835554.36,1645574399999,238850054.3276,361422,1449002.18,122094300.6183,0,SOL,90.93857142857144,100.76520000000001,93.52765237607358,97.35206555582053,28.52609868316675,-3.824413179746955,-2.0338777964734787,-1.7905353832734763,100.916,122.43111136020694,79.40088863979305,0.16219091882357364,6.5,8.43142857142857,9.76085734131578,2465607.2465000004,1.1500430021955645,0.0412246865959498,0.07524890020838157,1.032521275312687,121.93,81.06,0.4115536003704563,0.06158833063209069,0.0412246865959498,-0.07634730538922152,-0.15213977228111508,-0.053379588182632,0
