timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore,symbol,sma_7,sma_25,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_position,tr,atr,atr_percent,volume_sma,volume_ratio,price_change,price_range,volatility,resistance_20,support_20,dist_to_resistance,dist_to_support,momentum_1d,momentum_5d,momentum_20d,target_return,target_direction
2022-02-13,403.6,407.8,394.7,397.9,388657.052,1644796799999,156144929.8226,267677,185921.683,74722055.676,0,BNB,411.4857142857142,394.05199999999996,403.552762772139,399.22566948071585,56.09899823217443,4.327093291423125,4.443778573715765,-0.11668528229263941,395.685,433.24961240666755,358.12038759333245,0.529482534998908,13.100000000000023,22.414285714285704,5.633145442142675,731977.3567,0.5309686815343533,-0.014122893954410465,0.0329228449359136,0.6517973932037313,445.4,357.4,0.11937672782106057,0.10178436793164113,-0.014122893954410465,-0.024276606179499782,0.07164018314031773,-0.06706753006475485,0
2022-02-14,398.0,404.5,390.6,403.4,472210.318,1644883199999,187826631.9452,281617,236504.48,94111239.337,0,BNB,407.18571428571425,392.58,403.5289514457101,399.5832207049838,58.44457341845617,3.945730740726333,4.343867043045115,-0.3981363023187825,396.6,433.9700133092945,359.2299866907056,0.5909820387769129,13.899999999999977,21.9642857142857,5.444790707557189,705282.31485,0.6695337569898234,0.013822568484543885,0.03445711452652449,0.6364376535018139,445.4,359.6,0.10411502231036193,0.10857709469509161,0.013822568484543885,-0.0461101915346418,0.047520124642949746,0.011935408378188628,1
2022-02-15,403.4,443.0,402.7,432.4,1184143.99,1644969599999,505124380.0128,555199,606900.857,258975010.5524,0,BNB,410.7,394.52,408.0200233684487,402.36195402923653,62.5914315569488,5.6580693392121475,4.607344551804976,1.0507247874071712,399.465,438.6371853521495,360.29281464785043,0.9203875748049467,40.30000000000001,23.792857142857134,5.502510902603408,710813.50575,1.6658996775118604,0.07188894397620227,0.09320074005550419,0.6866350116567393,445.4,359.6,0.030064754856614247,0.16836262719703968,0.07188894397620227,0.0426814564745599,0.1527592641962141,0.061878727634195,1
2022-02-16,432.4,433.5,422.2,427.3,606252.493,1645055999999,259874383.3159,376834,300138.378,128700291.5079,0,BNB,411.3285714285715,397.28,411.0140241342355,404.4514137434339,66.85267857142858,6.5626103908016375,4.999155592377681,1.5634547984239564,401.335,442.1221122576212,360.54788774237875,0.8182990724618947,11.300000000000011,23.17142857142856,5.422754170706426,693023.086,0.8747940800921602,-0.011794634597594778,0.026445120524221884,0.6759854062306138,445.4,359.6,0.042358998361806614,0.15843669553007253,-0.011794634597594778,0.06824999999999992,0.09592203129007437,0.008016032064128265,1
2022-02-17,427.3,431.1,400.0,402.4,661874.717,1645142399999,275709832.7181,399164,319535.092,133101455.9761,0,BNB,409.57142857142856,398.02,409.6782759602464,404.2811871745094,57.574232511323586,5.397088785737026,5.078865576275297,0.31822320946172855,402.15999999999997,442.29484638984985,362.0251536101501,0.5029899205003648,31.100000000000023,24.478571428571424,6.083143993183754,688500.7911,0.9613274604122672,-0.05827287619939159,0.07728628230616308,0.7262985022370523,445.4,359.6,0.10685884691848907,0.10636182902584482,-0.05827287619939159,-0.0029732408325074955,0.04275719098211983,-0.0015007503751875984,0
2022-02-18,402.4,411.0,392.2,399.2,611936.679,1645228799999,245671823.9169,332933,291905.747,117197127.9116,0,BNB,409.4571428571429,399.13599999999997,408.055425175338,403.8632716048131,49.914138523182594,4.192153570524852,4.901303363752863,-0.7091497932280113,402.65500000000003,442.36396624189564,362.9460337581044,0.4564959714771574,18.80000000000001,23.66428571428571,5.927927283137703,692368.9359500001,0.8838303500147087,-0.007952286282306154,0.04709418837675354,0.7271541875344556,445.4,359.6,0.11573146292585168,0.09919839679358709,-0.007952286282306154,0.0032671525508922716,0.02543025944002042,0.050446663163426164,1
2022-02-19,399.2,406.4,393.0,399.8,410279.304,1645315199999,164154087.3112,253423,201734.291,80728447.7264,0,BNB,408.91428571428565,399.72399999999993,406.7781617979558,403.53178658088416,45.68590937306022,3.246375217071659,4.569989617174658,-1.3236144001029988,403.78499999999997,441.6892158466228,365.88078415337714,0.4474332879471109,13.399999999999977,22.14285714285714,5.538483527478023,686061.095,0.5980215275142515,0.0015030060120240218,0.033516758379189535,0.7118905665724289,445.4,359.6,0.11405702851425704,0.10055027513756876,0.0015030060120240218,-0.008924144769459463,0.05991516436903499,0.06730229949523281,1
2022-02-20,399.8,400.0,375.0,380.6,624148.525,1645401599999,239051430.9718,344722,293980.502,112546478.8921,0,BNB,406.4428571428572,399.944,402.7314557119339,401.6749315945482,38.71338311315338,1.0565241173857203,3.866739344948309,-2.8102152275625887,404.1,441.0655885499218,367.13441145007823,0.182136807205661,25.0,22.821428571428566,5.9961714585992025,686262.83455,0.9094890376939472,-0.048024012006002925,0.06568575932737782,0.7442636659417854,445.4,359.6,0.1702574881765632,0.05517603783499737,-0.048024012006002925,-0.11979648473635518,0.016831418648143304,-0.047288271440021346,0
2022-02-21,380.7,393.7,355.0,356.6,1219652.481,1645487999999,457114758.2113,537899,579699.365,217373414.3592,0,BNB,399.75714285714287,398.61199999999997,395.60555670665946,398.0500877155033,29.159891598916005,-2.444531008843853,2.6036847182120253,-5.0482157270558785,402.71999999999997,444.55378639581323,360.8862136041867,-0.05122908985135099,38.69999999999999,23.749999999999996,6.660123387549073,719478.0947499999,1.6951905692470006,-0.06305832895428276,0.10852495793606277,0.7839161091784813,445.4,355.0,0.24901850813236104,0.004486819966348914,-0.06305832895428276,-0.16545752398783053,-0.07183758459135858,0.02379649890590807,1
2022-02-22,356.7,375.4,348.7,374.3,940456.822,1645574399999,340225406.7727,395255,470479.765,170275677.3903,0,BNB,391.45714285714286,398.14799999999997,392.3165497251453,396.15218939500255,40.5099150141643,-3.835639669857244,1.3151664842330886,-5.150806154090333,403.09000000000003,443.7029302718132,362.47706972818685,0.1455562328633388,26.69999999999999,22.857142857142854,6.106637151253768,737883.9338499999,1.2745321843410402,0.04963544587773416,0.07133315522308306,0.79051978307752,445.4,348.7,0.18995458188618744,0.06839433609404227,0.04963544587773416,-0.06983101391650093,0.020168983374216465,0.01218161683277974,1
2022-02-23,374.3,384.2,365.3,365.6,698692.661,1645660799999,262913145.3207,340110,356294.522,134116946.4908,0,BNB,382.64285714285717,397.2,388.1944029968656,393.7248953305883,33.15696649029984,-5.530492333722691,-0.05452089056535915,-5.475971443157332,402.755,444.5311692330625,360.9788307669375,0.05530867618907039,18.899999999999977,22.735714285714284,6.218740231322287,748032.8055499999,0.9340401327536403,-0.023243387656959658,0.0516958424507658,0.7952336455143165,445.4,348.7,0.2182713347921224,0.046225382932166395,-0.023243387656959658,-0.08416833667334656,-0.017996239591727026,-0.036800000000000055,0
