timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore,symbol
2022-03-11,39422.01,40236.26,38223.6,38729.57,59018.7642,1647043199999,2305825015.60108560,1252571,29148.02045000,1139093538.35246420,0,BTC
2022-03-12,38729.57,39486.71,38660.52,38807.36,24034.36432,1647129599999,939663387.31498930,671733,11869.94851000,464113572.60856310,0,BTC
2022-03-13,38807.35,39310.0,37578.51,37777.34,32791.82359,1647215999999,1268441605.18668750,841844,15150.32067000,586406176.60099370,0,BTC
2022-03-14,37777.35,39947.12,37555.0,39671.37,46945.45375,1647302399999,1821922588.44720660,1114899,24146.76237000,937313460.62628630,0,BTC
2022-03-15,39671.37,39887.61,38098.33,39280.33,46015.54926,1647388799999,1796571984.45849700,1060517,22657.90532000,885084067.98573150,0,BTC
2022-03-16,39280.33,41718.0,38828.48,41114.0,88120.76167,1647475199999,3552563766.36553840,2051837,44119.65664000,1779529342.31891760,0,BTC
2022-03-17,41114.01,41478.82,40500.0,40917.9,37189.38087,1647561599999,1521083189.71086230,935784,18580.98075000,760015585.80298390,0,BTC
2022-03-18,40917.89,42325.02,40135.04,41757.51,45408.00969,1647647999999,1862337033.48472110,1065054,22374.92757000,918115615.04648450,0,BTC
2022-03-19,41757.51,42400.0,41499.29,42201.13,29067.18108,1647734399999,1216709156.44280540,801197,14463.06148000,605480703.88597740,0,BTC
2022-03-20,42201.13,42296.26,40911.0,41262.11,30653.33468,1647820799999,1273880705.25024960,799695,14636.72662000,608328201.79066880,0,BTC
2022-03-21,41262.11,41544.22,40467.94,41002.25,39426.24877,1647907199999,1618789548.06842130,947206,19079.42652000,783366152.12001520,0,BTC
2022-03-22,41002.26,43361.0,40875.51,42364.13,59454.94294,1647993599999,2525975507.80119990,1367343,30215.54785000,1283334795.32526190,0,BTC
2022-03-23,42364.13,43025.96,41751.47,42882.76,40828.87039,1648079999999,1725787170.58239640,916671,20211.34116000,854479820.53341520,0,BTC
2022-03-24,42882.76,44220.89,42560.46,43991.46,56195.12374,1648166399999,2436258223.62233810,1202541,27963.10189000,1212354441.13958370,0,BTC
2022-03-25,43991.46,45094.14,43579.0,44313.16,54614.43648,1648252799999,2421153187.66041230,1141588,27819.34765000,1233475690.36364220,0,BTC
2022-03-26,44313.16,44792.99,44071.97,44511.27,23041.61741,1648339199999,1022802857.60941000,693647,11422.59021000,507079959.20991110,0,BTC
2022-03-27,44511.27,46999.0,44421.46,46827.76,41874.91071,1648425599999,1907019662.34414990,1135096,21674.84642000,987241345.64629310,0,BTC
2022-03-28,46827.76,48189.84,46663.56,47122.21,58949.2614,1648511999999,2789898402.61657610,1498975,29097.75719000,1377280753.97272760,0,BTC
2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.28457,1648598399999,1748600385.45023520,1095678,18192.37420000,865179145.17564560,0,BTC
2022-03-30,47434.79,47700.22,46445.42,47067.99,40947.2085,1648684799999,1932152559.88311230,1081607,20896.43399000,985946938.56827850,0,BTC
2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.12667,1648771199999,2262485160.56858420,1290541,22879.47328000,1064278670.64261090,0,BTC
2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.06474,1648857599999,2556532890.87031090,1372216,28041.37621000,1274359931.84053690,0,BTC
2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.53582,1648943999999,1721690754.43939360,1056716,18562.93079000,862197811.56889240,0,BTC
2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.67794,1649030399999,1550999693.05080480,966563,16740.18067000,777615974.81551770,0,BTC
2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.87514,1649116799999,2053434523.86853890,1171998,21913.04154000,1008164276.04901840,0,BTC
2022-04-05,46580.5,47200.0,45353.81,45497.55,42192.74852,1649203199999,1951668192.92950980,1046080,20607.57735000,953494654.45992840,0,BTC
2022-04-06,45497.54,45507.14,43121.0,43170.47,60849.32936,1649289599999,2700644700.89039180,1471912,29467.28381000,1307725131.19462540,0,BTC
2022-04-07,43170.47,43900.99,42727.35,43444.19,37396.54156,1649375999999,1623879486.66003130,999816,18567.25999000,806358703.21566620,0,BTC
2022-04-08,43444.2,43970.62,42107.14,42252.01,42375.04203,1649462399999,1830699971.61131170,1108136,20530.56354000,887196762.49432090,0,BTC
2022-04-09,42252.02,42800.0,42125.48,42753.97,17891.66047,1649548799999,759274586.61377760,640230,8910.47179000,378158044.30397130,0,BTC
2022-04-10,42753.96,43410.3,41868.0,42158.85,22771.09403,1649635199999,971459737.50094040,678983,10952.24952000,467438845.42218350,0,BTC
2022-04-11,42158.85,42414.71,39200.0,39530.45,63560.44721,1649721599999,2602039073.01504450,1385924,30543.05561000,1251713135.50000790,0,BTC
2022-04-12,39530.45,40699.0,39254.63,40074.94,57751.01778,1649807999999,2309514071.59387300,1153667,28344.99788000,1133659106.65571090,0,BTC
2022-04-13,40074.95,41561.31,39588.54,41147.79,41342.27254,1649894399999,1677171454.09107910,948061,20522.54699000,832653378.51149360,0,BTC
2022-04-14,41147.78,41500.0,39551.94,39942.38,36807.01401,1649980799999,1494726286.01801020,803756,17787.82129000,722216571.85938900,0,BTC
2022-04-15,39942.37,40870.36,39766.4,40551.9,24026.35739,1650067199999,966888436.81625090,616536,11755.54439000,473100437.47337530,0,BTC
2022-04-16,40551.9,40709.35,39991.55,40378.71,15805.44718,1650153599999,638275503.91410850,423446,7642.38243000,308642382.87963840,0,BTC
2022-04-17,40378.7,40595.67,39546.17,39678.12,19988.49259,1650239999999,803414248.98369850,590241,9578.91533000,385124871.46651260,0,BTC
2022-04-18,39678.11,41116.73,38536.51,40801.13,54243.49575,1650326399999,2153574975.91313360,1157741,27097.19375000,1076513006.70581750,0,BTC
2022-04-19,40801.13,41760.0,40571.0,41493.18,35788.85843,1650412799999,1472363265.36218780,934526,17806.81506000,732539241.88967900,0,BTC
2022-04-20,41493.19,42199.0,40820.0,41358.19,40877.35041,1650499199999,1697039284.08530060,1063843,20007.29623000,830754792.62366230,0,BTC
2022-04-21,41358.19,42976.0,39751.0,40480.01,59316.27657,1650585599999,2476061417.88725770,1515456,29413.89548000,1228429890.95735430,0,BTC
2022-04-22,40480.01,40795.06,39177.0,39709.18,46664.0196,1650671999999,1870172362.40225000,1043471,23248.71242000,931654706.55319750,0,BTC
2022-04-23,39709.19,39980.0,39285.0,39441.6,20291.42375,1650758399999,804677022.90789710,724132,10217.20484000,405193110.94368160,0,BTC
2022-04-24,39441.61,39940.0,38929.62,39450.13,26703.61186,1650844799999,1056336243.01986090,868183,12639.70229000,500129939.07795730,0,BTC
2022-04-25,39450.12,40616.0,38200.0,40426.08,63037.12784,1650931199999,2470071005.24014250,1280351,31958.39557000,1252785476.60286050,0,BTC
2022-04-26,40426.08,40797.31,37702.26,38112.65,66650.258,1651017599999,2615206861.83491330,1381618,31936.94220000,1253685872.44457550,0,BTC
2022-04-27,38112.64,39474.72,37881.31,39235.72,57083.12272,1651103999999,2218523642.42638700,1232083,28942.08915000,1124748467.70036320,0,BTC
2022-04-28,39235.72,40372.63,38881.43,39742.07,56086.6715,1651190399999,2223808385.80637570,1135242,28519.46629000,1130865428.79361840,0,BTC
2022-04-29,39742.06,39925.25,38175.0,38596.11,51453.65715,1651276799999,2006135662.85599920,1101140,24773.60543000,966125835.49613280,0,BTC
2022-04-30,38596.11,38795.38,37578.2,37630.8,35321.18989,1651363199999,1354900532.13351140,1017369,16523.43017000,634076437.18730890,0,BTC
2022-05-01,37630.8,38675.0,37386.38,38468.35,38812.24104,1651449599999,1478259271.91387300,1021157,19551.11747000,744825800.81439740,0,BTC
2022-05-02,38468.35,39167.34,38052.0,38525.16,53200.92628,1651535999999,2058450718.29632340,1053893,27276.29561000,1055369693.13392710,0,BTC
2022-05-03,38525.16,38651.51,37517.8,37728.95,40316.45358,1651622399999,1539320434.26472350,1005131,20002.76343000,764016892.67450520,0,BTC
2022-05-04,37728.95,40023.77,37670.0,39690.0,62574.61736,1651708799999,2438553987.45354350,1238847,32968.16942000,1284541284.60213790,0,BTC
2022-05-05,39690.0,39845.51,35571.9,36552.97,88722.43355,1651795199999,3329684235.96395180,1979692,41786.44096000,1568954443.58516280,0,BTC
2022-05-06,36552.97,36675.63,35258.0,36013.77,68437.80187,1651881599999,2466507512.18202880,1214518,34536.42346000,1245062436.83763490,0,BTC
2022-05-07,36013.77,36146.3,34785.0,35472.39,34281.70682,1651967999999,1222539413.64009840,746488,15385.18829000,548855038.23563790,0,BTC
2022-05-08,35472.4,35514.22,33713.95,34038.4,72445.64344,1652054399999,2498365159.99458080,1301451,32350.03935000,1115547715.91452730,0,BTC
2022-05-09,34038.39,34243.15,30033.33,30076.31,191876.926428,1652140799999,6166367111.27572469,2564538,86538.96256900,2781053306.47254561,0,BTC
2022-05-10,30074.23,32658.99,29730.4,31017.1,165532.00311,1652227199999,5179856929.47992947,2470325,73691.19610600,2307177624.54194415,0,BTC
